tabel;id_prov;id_kab;id_komoditas;id_kec;prov;kab;kec;n_utp_budidaya;n_utp_pembibitan;n_utp_budidaya_dan_pembibitan;n_utp_jumlah;n_utp
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2820;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310081] ALOK BARAT;53;5310;5310081;1;0;0;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310082] ALOK TIMUR;53;5310;5310082;0;2;0;2;2
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2821;[5310] SIKKA;53;5310;5310999;1;2;0;3;3
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2822;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2823;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2824;[5310] SIKKA;53;5310;5310999;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310040] TALIBURA;53;5310;5310040;0;0;1;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310080] ALOK;53;5310;5310080;0;1;0;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310081] ALOK BARAT;53;5310;5310081;1;0;0;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2825;[5310] SIKKA;53;5310;5310999;1;1;1;3;3
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310041] WAIGETE;53;5310;5310041;1;0;0;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310080] ALOK;53;5310;5310080;1;0;0;1;1
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2826;[5310] SIKKA;53;5310;5310999;2;0;0;2;2
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310010] PAGA;53;5310;5310010;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310011] MEGO;53;5310;5310011;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310012] TANA WAWO;53;5310;5310012;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310020] LELA;53;5310;5310020;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310030] BOLA;53;5310;5310030;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310031] DORENG;53;5310;5310031;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310032] MAPITARA;53;5310;5310032;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310040] TALIBURA;53;5310;5310040;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310041] WAIGETE;53;5310;5310041;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310042] WAIBLAMA;53;5310;5310042;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310050] KEWAPANTE;53;5310;5310050;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310051] HEWOKLOANG;53;5310;5310051;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310052] KANGAE;53;5310;5310052;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310061] PALUE;53;5310;5310061;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310062] KOTING;53;5310;5310062;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310063] NELLE;53;5310;5310063;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310070] NITA;53;5310;5310070;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310071] MAGEPANDA;53;5310;5310071;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310080] ALOK;53;5310;5310080;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310081] ALOK BARAT;53;5310;5310081;0;0;0;0;0
BAB_4_tabel_4_07_komoditas;[53] NUSA TENGGARA TIMUR;[5310] SIKKA;2827;[5310082] ALOK TIMUR;53;5310;5310082;0;0;0;0;0
